City,PlanName,fy,plantype,tier,planid,ppd_id,agemin,agemax,servmin,servmax,employee,inactive
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,0,4,79.5,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,0,4,259,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,0,4,267.5,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,0,4,210,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,0,4,198,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,0,4,168,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,0,4,160.5,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,0,4,127.5,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,0,4,71,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,0,4,21.5,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,5,9,2,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,5,9,65,392.44
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,5,9,201,2158.42
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,5,9,210,4709.28
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,5,9,197,6965.81
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,5,9,173,8633.68
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,5,9,167,9811
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,5,9,154,9320.45
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,5,9,111,3237.63
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,5,9,51,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,10,14,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,10,14,0,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,10,14,50,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,10,14,157,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,10,14,171,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,10,14,158,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,10,14,183,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,10,14,220,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,10,14,140,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,10,14,71,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,15,19,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,15,19,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,15,19,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,15,19,30,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,15,19,90,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,15,19,128,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,15,19,147,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,15,19,162,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,15,19,89,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,15,19,47,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,20,24,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,20,24,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,20,24,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,20,24,4,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,20,24,59,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,20,24,168,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,20,24,186,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,20,24,169,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,20,24,97,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,20,24,56,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,25,29,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,25,29,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,25,29,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,25,29,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,25,29,1,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,25,29,54,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,25,29,88,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,25,29,39,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,25,29,44,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,25,29,18,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,30,34,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,30,34,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,30,34,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,30,34,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,30,34,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,30,34,1,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,30,34,10,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,30,34,23,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,30,34,21,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,30,34,18,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,20,24,35,40,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,25,29,35,40,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,30,34,35,40,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,35,39,35,40,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,40,44,35,40,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,45,49,35,40,,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,50,54,35,40,10,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,55,59,35,40,23,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,60,64,35,40,21,
Dallas,Dallas ERS,19,gen,1,dal_asy19_genT1,201,65,70,35,40,18,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,0,4,79.5,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,0,4,259,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,0,4,267.5,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,0,4,210,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,0,4,198,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,0,4,168,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,0,4,160.5,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,0,4,127.5,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,0,4,71,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,0,4,21.5,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,5,9,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,5,9,,392.44
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,5,9,,2158.42
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,5,9,,4709.28
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,5,9,,6965.81
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,5,9,,8633.68
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,5,9,,9811
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,5,9,,9320.45
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,5,9,,3237.63
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,5,9,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,10,14,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,15,19,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,20,24,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,25,29,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,30,34,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,20,24,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,25,29,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,30,34,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,35,39,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,40,44,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,45,49,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,50,54,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,55,59,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,60,64,35,40,,
Dallas,Dallas ERS,19,gen,2,dal_asy19_genT2,201,65,70,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,0,4,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,5,9,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,5,9,107.1546392,392.44
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,5,9,313.8100147,2158.42
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,5,9,229.6170839,4709.28
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,5,9,176.0397644,6965.81
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,5,9,176.0397644,8633.68
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,5,9,145.4241532,9811
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,5,9,122.4624448,9320.45
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,5,9,91.84683358,3237.63
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,5,9,38.26951399,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,10,14,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,10,14,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,10,14,99.50073638,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,10,14,313.8100147,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,10,14,214.3092784,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,10,14,199.0014728,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,10,14,176.0397644,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,10,14,191.34757,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,10,14,114.808542,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,10,14,45.92341679,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,15,19,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,15,19,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,15,19,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,15,19,91.84683358,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,15,19,267.8865979,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,15,19,221.9631811,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,15,19,176.0397644,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,15,19,168.3858616,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,15,19,122.4624448,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,15,19,45.92341679,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,20,24,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,20,24,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,20,24,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,20,24,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,20,24,61.23122239,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,20,24,214.3092784,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,20,24,145.4241532,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,20,24,130.1163476,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,20,24,91.84683358,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,20,24,30.61561119,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,25,29,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,25,29,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,25,29,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,25,29,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,25,29,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,25,29,61.23122239,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,25,29,153.078056,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,25,29,114.808542,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,25,29,76.53902798,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,25,29,30.61561119,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,30,34,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,30,34,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,30,34,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,30,34,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,30,34,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,30,34,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,30,34,45.92341679,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,30,34,91.84683358,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,30,34,53.57731959,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,30,34,15.3078056,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,20,24,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,25,29,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,30,34,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,35,39,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,40,44,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,45,49,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,50,54,35,40,,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,55,59,35,40,7.653902798,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,60,64,35,40,15.3078056,
Phoenix,Phoenix ERS,19,gen,1,phx_asy19_genT1,201,65,70,35,40,7.653902798,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,20,24,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,25,29,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,30,34,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,35,39,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,40,44,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,45,49,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,50,54,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,55,59,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,60,64,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,65,70,0,4,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,20,24,5,9,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,25,29,5,9,50.53846154,392.44
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,30,34,5,9,148.0054945,2158.42
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,35,39,5,9,108.2967033,4709.28
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,40,44,5,9,83.02747253,6965.81
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,45,49,5,9,83.02747253,8633.68
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,50,54,5,9,68.58791209,9811
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,55,59,5,9,57.75824176,9320.45
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,60,64,5,9,43.31868132,3237.63
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,65,70,5,9,14.43956044,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,20,24,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,25,29,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,30,34,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,35,39,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,40,44,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,45,49,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,50,54,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,55,59,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,60,64,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,65,70,10,14,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,20,24,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,25,29,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,30,34,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,35,39,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,40,44,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,45,49,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,50,54,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,55,59,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,60,64,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,65,70,15,19,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,20,24,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,25,29,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,30,34,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,35,39,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,40,44,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,45,49,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,50,54,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,55,59,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,60,64,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,65,70,20,24,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,20,24,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,25,29,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,30,34,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,35,39,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,40,44,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,45,49,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,50,54,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,55,59,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,60,64,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,65,70,25,29,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,20,24,30,34,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,25,29,30,34,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,30,34,30,34,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,35,39,30,34,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,40,44,30,34,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,45,49,30,34,,
Phoenix,Phoenix ERS,19,gen,2,phx_asy19_genT2,201,50,54,30,34,,
